user_id,name,email,phone,signup_date,platform,region,user_type
U02084,Charles Lopez,charles.lopez2084@fooddash.com,+17844133828,2024-05-31,ios,eu,returning
U02085,Brenda King,brenda.king2085@fooddash.com,+16892121034,2024-09-05,android,us_west,new
U02086,Jennifer Robinson,jennifer.robinson2086@fooddash.com,+14073472747,2023-08-22,ios,eu,new
U02087,Linda Rogers,linda.rogers2087@fooddash.com,+12122891674,2024-02-12,android,us_west,new
U02088,Sarah Green,sarah.green2088@fooddash.com,+14499059592,2024-09-14,ios,eu,returning
U02089,Margaret Gonzalez,margaret.gonzalez2089@fooddash.com,+13767507169,2024-03-05,android,us_west,power
U02090,Christopher Bennett,christopher.bennett2090@fooddash.com,+13309554163,2023-04-23,web,us_east,returning
U02091,Elizabeth Reed,elizabeth.reed2091@fooddash.com,+13685145110,2024-05-01,android,eu,returning
U02092,Mark King,mark.king2092@fooddash.com,+16162001147,2024-08-07,ios,asia,power
U02093,Patricia Harris,patricia.harris2093@fooddash.com,+18877269347,2023-10-31,ios,eu,new
U02094,Thomas Morris,thomas.morris2094@fooddash.com,+18299548784,2024-11-21,ios,asia,returning
U02095,Donald Kim,donald.kim2095@fooddash.com,+17335825591,2024-01-22,android,us_west,new
U02096,David Bailey,david.bailey2096@fooddash.com,+12863442155,2024-08-23,android,us_east,returning
U02097,Cynthia Wood,cynthia.wood2097@fooddash.com,+15496091832,2024-10-11,android,us_east,returning
U02098,Jacob Rogers,jacob.rogers2098@fooddash.com,+16997477579,2024-08-11,web,eu,power
U02099,Debra Cox,debra.cox2099@fooddash.com,+18133302963,2023-12-31,ios,eu,casual
U02100,Jonathan Gutierrez,jonathan.gutierrez2100@fooddash.com,+18312055863,2023-07-15,android,asia,casual
U02101,Scott Rogers,scott.rogers2101@fooddash.com,+14336252134,2024-12-04,ios,us_east,new
U02102,Michelle Harris,michelle.harris2102@fooddash.com,+15439685090,2024-06-09,ios,us_east,returning
U02103,Raymond Harris,raymond.harris2103@fooddash.com,+19863336691,2024-09-15,android,us_east,power
U02104,George Alvarez,george.alvarez2104@fooddash.com,+17556387876,2023-06-08,android,us_west,new
U02105,Patrick Castillo,patrick.castillo2105@fooddash.com,+14985144427,2023-06-09,android,us_west,returning
U02106,Samuel Murphy,samuel.murphy2106@fooddash.com,+15835121051,2023-11-01,android,us_east,returning
U02107,Jonathan Baker,jonathan.baker2107@fooddash.com,+13495273588,2024-04-15,ios,us_east,returning
U02108,Stephen Gomez,stephen.gomez2108@fooddash.com,+12032116463,2023-05-27,web,us_east,returning
U02109,Stephen Howard,stephen.howard2109@fooddash.com,+14839575143,2024-03-16,ios,us_east,casual
U02110,Benjamin Morales,benjamin.morales2110@fooddash.com,+18092813267,2024-01-06,ios,us_east,new
U02111,Jessica Campbell,jessica.campbell2111@fooddash.com,+19781914394,2023-02-01,web,us_east,returning
U02112,Paul Taylor,paul.taylor2112@fooddash.com,+12988101189,2023-06-09,ios,eu,new
U02113,Joseph Baker,joseph.baker2113@fooddash.com,+18395650204,2023-08-09,ios,us_east,returning
U02114,Pamela Long,pamela.long2114@fooddash.com,+14736931608,2024-10-15,ios,us_east,returning
U02115,Mark Perez,mark.perez2115@fooddash.com,+15924408143,2024-02-25,android,asia,new
U02116,Jack Ward,jack.ward2116@fooddash.com,+14769158040,2023-04-07,ios,eu,new
U02117,Ryan Ward,ryan.ward2117@fooddash.com,+13693911570,2024-12-13,ios,us_east,new
U02118,Michelle Parker,michelle.parker2118@fooddash.com,+17937487804,2023-12-13,ios,us_east,new
U02119,Carolyn Cruz,carolyn.cruz2119@fooddash.com,+16533523050,2024-07-28,web,asia,power
U02120,Robert Cooper,robert.cooper2120@fooddash.com,+19835558760,2023-06-09,web,us_west,power
U02121,Shirley Baker,shirley.baker2121@fooddash.com,+15291347553,2024-01-23,android,us_east,returning
U02122,Anthony Mitchell,anthony.mitchell2122@fooddash.com,+13472297834,2024-04-11,web,eu,new
U02123,Stephanie Clark,stephanie.clark2123@fooddash.com,+14236271598,2023-10-02,ios,us_east,new
U02124,Sandra Carter,sandra.carter2124@fooddash.com,+18148880476,2023-01-19,android,us_west,returning
U02125,David Edwards,david.edwards2125@fooddash.com,+19301367073,2023-10-30,android,us_east,new
U02126,Sharon Castillo,sharon.castillo2126@fooddash.com,+16568115851,2023-03-11,ios,us_east,new
U02127,Kimberly Morris,kimberly.morris2127@fooddash.com,+13613827659,2023-06-20,web,us_west,returning
U02128,Betty Jones,betty.jones2128@fooddash.com,+15907116500,2023-02-07,android,us_east,casual
U02129,Barbara Ward,barbara.ward2129@fooddash.com,+19121839952,2023-07-14,ios,asia,returning
U02130,Donna Jackson,donna.jackson2130@fooddash.com,+16465672680,2024-11-07,web,us_east,returning
U02131,Eric Rodriguez,eric.rodriguez2131@fooddash.com,+14372548050,2024-04-27,ios,eu,power
U02132,Jack Thompson,jack.thompson2132@fooddash.com,+14958889458,2023-11-25,web,us_east,power
U02133,Betty Cox,betty.cox2133@fooddash.com,+19292292642,2023-02-22,android,us_east,power
U02134,Jonathan Thomas,jonathan.thomas2134@fooddash.com,+19978760085,2024-03-05,android,eu,new
U02135,Nancy Young,nancy.young2135@fooddash.com,+12086460612,2024-10-26,ios,us_east,power
U02136,Nicholas Cook,nicholas.cook2136@fooddash.com,+12587606962,2023-04-15,ios,us_west,power
U02137,Donald Cox,donald.cox2137@fooddash.com,+15765685491,2023-12-26,ios,us_east,new
U02138,Ashley Lee,ashley.lee2138@fooddash.com,+18551709232,2023-02-22,web,us_east,new
U02139,Shirley Morales,shirley.morales2139@fooddash.com,+18937627284,2024-03-03,android,us_west,returning
U02140,Samuel Gutierrez,samuel.gutierrez2140@fooddash.com,+15627798104,2024-08-06,ios,asia,new
U02141,Amy Taylor,amy.taylor2141@fooddash.com,+12374471088,2023-02-27,android,us_east,new
U02142,Nicole Evans,nicole.evans2142@fooddash.com,+15917307297,2023-08-21,ios,us_east,new
U02143,Robert Ramirez,robert.ramirez2143@fooddash.com,+16453469105,2023-12-16,web,eu,power
U02144,Katherine Hill,katherine.hill2144@fooddash.com,+16055101891,2023-04-21,ios,us_east,returning
U02145,Gary Phillips,gary.phillips2145@fooddash.com,+16778804839,2023-10-16,web,us_west,returning
U02146,Michael Young,michael.young2146@fooddash.com,+13492699277,2023-08-18,ios,us_east,casual
U02147,Katherine Parker,katherine.parker2147@fooddash.com,+12795931680,2023-10-03,web,us_west,new
U02148,Kathleen Rodriguez,kathleen.rodriguez2148@fooddash.com,+15606560848,2023-05-31,ios,us_west,new
U02149,Richard Jackson,richard.jackson2149@fooddash.com,+19625523281,2023-02-16,ios,us_east,returning
U02150,Patricia Edwards,patricia.edwards2150@fooddash.com,+16136604276,2024-09-12,android,us_east,returning
U02151,Melissa Miller,melissa.miller2151@fooddash.com,+17293068593,2024-11-17,ios,us_west,power
U02152,John Bennett,john.bennett2152@fooddash.com,+19989488394,2023-02-22,web,us_east,power
U02153,Kevin James,kevin.james2153@fooddash.com,+19318379650,2024-07-22,android,us_east,new
U02154,Betty Lopez,betty.lopez2154@fooddash.com,+18317440597,2023-08-03,ios,us_east,returning
U02155,Sarah Harris,sarah.harris2155@fooddash.com,+16284249147,2023-11-21,android,asia,returning
U02156,Larry Allen,larry.allen2156@fooddash.com,+14151009512,2023-02-21,ios,us_east,power
U02157,David Lewis,david.lewis2157@fooddash.com,+16793778372,2024-06-06,android,us_east,returning
U02158,Amanda Ward,amanda.ward2158@fooddash.com,+19457243076,2024-10-22,android,asia,returning
U02159,Stephen Patel,stephen.patel2159@fooddash.com,+15386478315,2024-02-14,ios,eu,power
U02160,Eric Mendoza,eric.mendoza2160@fooddash.com,+14855115393,2023-06-25,web,us_west,new
U02161,Angela Hill,angela.hill2161@fooddash.com,+17107789891,2023-02-09,web,us_east,casual
U02162,Susan Jackson,susan.jackson2162@fooddash.com,+17684751808,2024-10-17,android,asia,new
U02163,Karen Gonzalez,karen.gonzalez2163@fooddash.com,+19149486648,2023-10-09,ios,us_east,returning
U02164,Joshua Hernandez,joshua.hernandez2164@fooddash.com,+14483725382,2024-04-28,android,asia,new
U02165,Kenneth Davis,kenneth.davis2165@fooddash.com,+16467810286,2024-09-25,ios,us_west,casual
U02166,Kevin Mitchell,kevin.mitchell2166@fooddash.com,+13216167506,2023-07-03,android,asia,casual
U02167,Ronald Ramos,ronald.ramos2167@fooddash.com,+14197800102,2023-12-01,web,us_east,returning
U02168,Lisa Baker,lisa.baker2168@fooddash.com,+13636488547,2024-04-05,ios,us_east,new
U02169,Jack Johnson,jack.johnson2169@fooddash.com,+13538189752,2024-01-18,web,asia,power
U02170,Rachel Chavez,rachel.chavez2170@fooddash.com,+13551861640,2023-01-02,android,us_east,new
U02171,George Gray,george.gray2171@fooddash.com,+19026993668,2024-06-01,android,us_east,casual
U02172,Kevin Gonzalez,kevin.gonzalez2172@fooddash.com,+12392381533,2023-01-31,android,eu,new
U02173,Lisa Gomez,lisa.gomez2173@fooddash.com,+17022804196,2023-07-27,android,us_west,returning
U02174,Brandon Torres,brandon.torres2174@fooddash.com,+13412089554,2023-12-26,android,us_east,returning
U02175,Rachel Rogers,rachel.rogers2175@fooddash.com,+12989328470,2024-04-16,ios,us_east,returning
U02176,Amanda Bennett,amanda.bennett2176@fooddash.com,+13668929924,2024-09-21,android,asia,returning
U02177,Katherine Price,katherine.price2177@fooddash.com,+16108012366,2024-09-18,web,eu,power
U02178,Christine Adams,christine.adams2178@fooddash.com,+14155037961,2023-12-25,ios,us_east,new
U02179,Emma Thomas,emma.thomas2179@fooddash.com,+13512806478,2023-12-15,ios,eu,new
U02180,Kevin Ruiz,kevin.ruiz2180@fooddash.com,+15275014016,2024-07-12,android,us_west,casual
U02181,Christine Bennett,christine.bennett2181@fooddash.com,+17656075879,2024-07-04,ios,us_west,new
U02182,Charles Gomez,charles.gomez2182@fooddash.com,+13966789576,2023-02-21,ios,eu,power
U02183,Deborah White,deborah.white2183@fooddash.com,+17098776305,2024-05-26,web,eu,casual
U02184,Laura Moore,laura.moore2184@fooddash.com,+15348085830,2024-05-26,ios,asia,returning
U02185,Rachel White,rachel.white2185@fooddash.com,+12073754468,2023-07-14,ios,us_west,casual
U02186,Christopher Garcia,christopher.garcia2186@fooddash.com,+13435026924,2024-02-03,android,asia,casual
U02187,Patrick White,patrick.white2187@fooddash.com,+16271645068,2024-08-21,ios,us_east,returning
U02188,Brandon Mitchell,brandon.mitchell2188@fooddash.com,+15451045924,2023-03-23,android,eu,returning
U02189,Margaret Jackson,margaret.jackson2189@fooddash.com,+15409472177,2023-08-01,android,asia,casual
U02190,Brandon Ward,brandon.ward2190@fooddash.com,+14018297043,2024-08-20,web,eu,returning
U02191,Patrick Ramos,patrick.ramos2191@fooddash.com,+17605868635,2024-02-23,web,us_west,new
U02192,Robert Evans,robert.evans2192@fooddash.com,+18032053583,2024-01-04,web,us_west,returning
U02193,Nicole Kelly,nicole.kelly2193@fooddash.com,+14366287835,2024-10-10,android,us_west,returning
U02194,Katherine Jones,katherine.jones2194@fooddash.com,+14345263793,2023-11-03,ios,us_west,new
U02195,Laura Walker,laura.walker2195@fooddash.com,+16061037755,2023-11-30,ios,us_east,power
U02196,Jonathan Cooper,jonathan.cooper2196@fooddash.com,+16261274196,2024-01-25,web,eu,power
U02197,Michelle Foster,michelle.foster2197@fooddash.com,+18141858921,2024-01-21,web,us_east,power
U02198,Andrew Anderson,andrew.anderson2198@fooddash.com,+14407526781,2024-03-11,android,us_east,power
U02199,Mary Mendoza,mary.mendoza2199@fooddash.com,+16392336756,2023-09-13,android,asia,new
U02200,Thomas Myers,thomas.myers2200@fooddash.com,+19485331763,2023-05-12,android,eu,returning
U02201,Jason Clark,jason.clark2201@fooddash.com,+19463749908,2023-10-08,ios,asia,returning
U02202,Anna Ruiz,anna.ruiz2202@fooddash.com,+17612150745,2023-03-01,web,asia,casual
U02203,James Walker,james.walker2203@fooddash.com,+12675530705,2023-05-20,ios,us_west,new
U02204,Jonathan Reyes,jonathan.reyes2204@fooddash.com,+17233048456,2024-01-09,android,us_east,new
U02205,Barbara Rivera,barbara.rivera2205@fooddash.com,+13807507557,2024-09-18,ios,asia,power
U02206,Helen Foster,helen.foster2206@fooddash.com,+12882064228,2023-05-07,ios,us_east,power
U02207,Jonathan Harris,jonathan.harris2207@fooddash.com,+16906895221,2023-01-24,ios,us_east,power
U02208,Susan Rogers,susan.rogers2208@fooddash.com,+19947752148,2023-06-14,ios,us_west,returning
U02209,Emma Myers,emma.myers2209@fooddash.com,+19142122405,2024-08-01,ios,eu,casual
U02210,Amy Bailey,amy.bailey2210@fooddash.com,+19898681501,2023-10-28,ios,us_east,casual
U02211,John Edwards,john.edwards2211@fooddash.com,+13921062440,2024-03-19,ios,asia,casual
U02212,Katherine Baker,katherine.baker2212@fooddash.com,+16251124785,2023-09-02,web,us_east,power
U02213,Scott Gutierrez,scott.gutierrez2213@fooddash.com,+17742954443,2024-04-05,ios,us_west,casual
U02214,Patrick Ross,patrick.ross2214@fooddash.com,+15483009122,2024-04-30,web,eu,returning
U02215,Ashley Flores,ashley.flores2215@fooddash.com,+17498141064,2023-08-16,ios,us_east,casual
U02216,Christine Moore,christine.moore2216@fooddash.com,+19125333242,2024-09-25,ios,us_east,returning
U02217,Edward Martinez,edward.martinez2217@fooddash.com,+17437103303,2023-02-28,android,eu,returning
U02218,Patricia Torres,patricia.torres2218@fooddash.com,+15354100029,2024-07-06,ios,us_east,returning
U02219,Scott Gonzalez,scott.gonzalez2219@fooddash.com,+15712902103,2023-03-15,web,eu,returning
U02220,Jessica White,jessica.white2220@fooddash.com,+17904561978,2024-03-28,web,us_east,new
U02221,Stephen Long,stephen.long2221@fooddash.com,+17542336525,2024-09-22,android,asia,casual
U02222,Anna Hill,anna.hill2222@fooddash.com,+17655991994,2023-03-20,web,eu,new
U02223,Rebecca Lopez,rebecca.lopez2223@fooddash.com,+18736591284,2023-07-28,android,us_east,new
U02224,Emma Smith,emma.smith2224@fooddash.com,+13099002347,2023-02-03,android,us_east,returning
U02225,Kimberly Lee,kimberly.lee2225@fooddash.com,+18055153632,2023-03-05,ios,us_east,casual
U02226,Rachel Wilson,rachel.wilson2226@fooddash.com,+18451282620,2024-01-01,ios,eu,new
U02227,Debra Rogers,debra.rogers2227@fooddash.com,+14447843602,2023-01-05,android,asia,returning
U02228,Janet Harris,janet.harris2228@fooddash.com,+17044991496,2023-02-16,ios,us_west,returning
U02229,Shirley Nguyen,shirley.nguyen2229@fooddash.com,+15523285233,2023-11-11,web,us_west,returning
U02230,Paul Young,paul.young2230@fooddash.com,+18313091259,2024-07-03,ios,us_west,returning
U02231,Joseph Phillips,joseph.phillips2231@fooddash.com,+18044207215,2024-08-03,ios,us_east,new
U02232,Samuel Howard,samuel.howard2232@fooddash.com,+13225173838,2023-04-13,android,us_east,new
U02233,Jennifer Sanders,jennifer.sanders2233@fooddash.com,+12737622282,2023-04-14,web,us_east,new
U02234,James Wood,james.wood2234@fooddash.com,+14152858484,2024-10-06,android,us_west,returning
U02235,Laura Jackson,laura.jackson2235@fooddash.com,+13503067693,2024-11-05,ios,asia,returning
U02236,Eric Mendoza,eric.mendoza2236@fooddash.com,+14818439215,2024-05-30,ios,us_west,new
U02237,Dorothy Harris,dorothy.harris2237@fooddash.com,+18815072979,2024-01-16,android,us_east,new
U02238,James Parker,james.parker2238@fooddash.com,+16743660952,2023-02-17,android,eu,power
U02239,Shirley Nguyen,shirley.nguyen2239@fooddash.com,+14087935774,2023-03-27,web,us_east,new
U02240,Jason Foster,jason.foster2240@fooddash.com,+12148939548,2024-09-02,android,us_east,returning
U02241,Joshua Chavez,joshua.chavez2241@fooddash.com,+14298538725,2023-06-06,android,us_east,returning
U02242,Deborah Wright,deborah.wright2242@fooddash.com,+13649058940,2023-06-21,ios,us_east,power
U02243,Samuel Morales,samuel.morales2243@fooddash.com,+15934672077,2024-03-04,android,asia,new
U02244,Patrick Mitchell,patrick.mitchell2244@fooddash.com,+17345275022,2024-06-19,ios,asia,returning
U02245,Michelle Myers,michelle.myers2245@fooddash.com,+16131340570,2023-02-18,android,asia,new
U02246,Andrew Allen,andrew.allen2246@fooddash.com,+14509890570,2023-05-23,android,asia,new
U02247,Robert Adams,robert.adams2247@fooddash.com,+19868041836,2024-03-17,ios,us_west,new
U02248,Janet Flores,janet.flores2248@fooddash.com,+19388127778,2023-07-15,android,us_east,new
U02249,Stephanie Bennett,stephanie.bennett2249@fooddash.com,+18166987578,2023-03-16,ios,us_west,casual
U02250,Carol Garcia,carol.garcia2250@fooddash.com,+15446987463,2024-01-02,android,us_west,returning
U02251,Sharon Bailey,sharon.bailey2251@fooddash.com,+12162279569,2023-03-22,android,us_east,returning
U02252,Jennifer Clark,jennifer.clark2252@fooddash.com,+16787918250,2024-02-20,web,us_east,power
U02253,Stephen Cruz,stephen.cruz2253@fooddash.com,+19353277024,2023-06-21,android,us_east,new
U02254,Steven Johnson,steven.johnson2254@fooddash.com,+18017864199,2023-04-04,web,us_west,casual
U02255,Anthony Lopez,anthony.lopez2255@fooddash.com,+15484971326,2024-04-20,ios,eu,power
U02256,Jonathan Myers,jonathan.myers2256@fooddash.com,+18445046832,2023-02-04,android,us_east,new
U02257,Rachel Sanders,rachel.sanders2257@fooddash.com,+12069213276,2024-09-26,web,eu,casual
U02258,Richard Lopez,richard.lopez2258@fooddash.com,+17154847505,2024-03-23,ios,us_west,returning
U02259,Dorothy Long,dorothy.long2259@fooddash.com,+16633756401,2023-01-21,android,asia,returning
U02260,Christine Scott,christine.scott2260@fooddash.com,+13973886825,2024-09-30,ios,eu,power
U02261,Betty Clark,betty.clark2261@fooddash.com,+14023225131,2023-08-18,android,eu,new
U02262,Sarah Jones,sarah.jones2262@fooddash.com,+13204425296,2023-10-12,android,asia,new
U02263,Debra Parker,debra.parker2263@fooddash.com,+13572061460,2024-10-09,web,us_west,new
U02264,Melissa Jones,melissa.jones2264@fooddash.com,+17453937619,2024-06-15,web,us_west,new
U02265,Charles Ramirez,charles.ramirez2265@fooddash.com,+12743579324,2023-11-19,ios,us_east,power
U02266,Paul Alvarez,paul.alvarez2266@fooddash.com,+17329906450,2024-11-30,web,asia,casual
U02267,Kevin Edwards,kevin.edwards2267@fooddash.com,+13619939702,2024-05-28,android,asia,returning
U02268,Brandon Cruz,brandon.cruz2268@fooddash.com,+14856297073,2023-07-22,android,asia,power
U02269,Robert Sanchez,robert.sanchez2269@fooddash.com,+16155958241,2023-10-19,android,us_west,new
U02270,Justin Anderson,justin.anderson2270@fooddash.com,+19113126997,2024-11-30,ios,eu,returning
U02271,Joseph Bailey,joseph.bailey2271@fooddash.com,+16907620407,2024-12-07,android,eu,power
U02272,Michael Gutierrez,michael.gutierrez2272@fooddash.com,+13844888965,2024-09-12,ios,asia,returning
U02273,Nicole Cooper,nicole.cooper2273@fooddash.com,+12755051609,2024-02-23,android,us_east,returning
U02274,Kimberly King,kimberly.king2274@fooddash.com,+15403284720,2024-10-05,ios,us_west,casual
U02275,Anthony Moore,anthony.moore2275@fooddash.com,+14252499599,2024-02-07,ios,us_west,returning
U02276,Samantha Cooper,samantha.cooper2276@fooddash.com,+12826399619,2023-12-24,ios,us_east,power
U02277,Patricia Jones,patricia.jones2277@fooddash.com,+19831193434,2024-08-28,ios,eu,new
U02278,Patrick Brown,patrick.brown2278@fooddash.com,+12856410595,2023-05-09,android,eu,returning
U02279,William Ruiz,william.ruiz2279@fooddash.com,+13949066147,2024-09-17,ios,eu,returning
U02280,Melissa Davis,melissa.davis2280@fooddash.com,+18451433544,2024-07-12,ios,us_east,returning
U02281,Joseph Cook,joseph.cook2281@fooddash.com,+18615863073,2024-08-07,ios,us_east,returning
U02282,Christopher Kim,christopher.kim2282@fooddash.com,+18848999013,2023-08-12,android,asia,new
U02283,Daniel Ross,daniel.ross2283@fooddash.com,+14959412354,2024-04-27,android,us_east,returning
U02284,Nicholas Parker,nicholas.parker2284@fooddash.com,+16781440424,2023-02-04,android,us_east,new
U02285,Ashley Carter,ashley.carter2285@fooddash.com,+15536729237,2023-03-10,ios,us_west,returning
U02286,Stephanie Carter,stephanie.carter2286@fooddash.com,+17763062630,2023-07-03,ios,eu,returning
U02287,Carol Mitchell,carol.mitchell2287@fooddash.com,+18771822048,2023-10-12,ios,us_east,returning
U02288,Janet Garcia,janet.garcia2288@fooddash.com,+17651660619,2024-04-30,android,us_west,new
U02289,Nicole Ward,nicole.ward2289@fooddash.com,+17718717916,2024-04-25,ios,asia,power
U02290,Samantha Ortiz,samantha.ortiz2290@fooddash.com,+13893110014,2023-02-20,ios,eu,casual
U02291,Ronald Allen,ronald.allen2291@fooddash.com,+17413084811,2024-11-22,android,us_west,new
U02292,Benjamin Sanders,benjamin.sanders2292@fooddash.com,+14643977034,2024-03-01,web,us_west,casual
U02293,Eric Harris,eric.harris2293@fooddash.com,+15874148815,2024-02-15,android,us_east,new
U02294,Gregory Rodriguez,gregory.rodriguez2294@fooddash.com,+13447712272,2024-04-25,android,eu,returning
U02295,Samuel Bennett,samuel.bennett2295@fooddash.com,+18826158936,2023-11-13,ios,us_east,casual
U02296,Carolyn Taylor,carolyn.taylor2296@fooddash.com,+15779863756,2023-12-01,ios,us_east,power
U02297,William Reyes,william.reyes2297@fooddash.com,+12417546202,2023-08-15,web,us_west,new
U02298,Melissa Long,melissa.long2298@fooddash.com,+14971709998,2023-05-25,ios,us_east,power
U02299,Amanda Cooper,amanda.cooper2299@fooddash.com,+18994136589,2023-08-17,ios,asia,power
U02300,Christine Hernandez,christine.hernandez2300@fooddash.com,+16817329559,2023-08-28,ios,us_east,new
U02301,Pamela Ortiz,pamela.ortiz2301@fooddash.com,+17171377352,2024-08-22,ios,us_east,new
U02302,Rachel Cook,rachel.cook2302@fooddash.com,+17313993971,2024-10-07,web,us_east,casual
U02303,Cynthia Ward,cynthia.ward2303@fooddash.com,+19132032303,2024-06-07,android,us_east,power
U02304,Linda Nguyen,linda.nguyen2304@fooddash.com,+14444433287,2024-12-12,ios,asia,power
U02305,Matthew Ortiz,matthew.ortiz2305@fooddash.com,+14636286061,2024-11-17,android,us_east,new
U02306,Christopher Wilson,christopher.wilson2306@fooddash.com,+12922586703,2024-07-06,android,us_west,power
U02307,Jessica Cooper,jessica.cooper2307@fooddash.com,+12494332271,2023-07-07,android,us_west,new
U02308,Margaret Moore,margaret.moore2308@fooddash.com,+16146419379,2023-06-25,ios,us_west,new
U02309,Elizabeth Hernandez,elizabeth.hernandez2309@fooddash.com,+19689470588,2024-01-21,android,us_east,returning
U02310,Cynthia Cook,cynthia.cook2310@fooddash.com,+16169799214,2024-11-23,ios,asia,new
U02311,Patricia Brown,patricia.brown2311@fooddash.com,+18002790897,2023-09-17,android,us_east,new
U02312,Scott Ortiz,scott.ortiz2312@fooddash.com,+12135100113,2024-06-18,ios,us_west,power
U02313,Kimberly Sanders,kimberly.sanders2313@fooddash.com,+14903008248,2024-07-16,web,asia,casual
U02314,Debra Ramirez,debra.ramirez2314@fooddash.com,+16017172419,2024-04-18,android,us_east,new
U02315,Michelle Cox,michelle.cox2315@fooddash.com,+12723066510,2024-11-07,android,eu,new
U02316,Anna Nguyen,anna.nguyen2316@fooddash.com,+14314881400,2023-11-05,android,us_east,new
U02317,Sarah Long,sarah.long2317@fooddash.com,+16174266623,2023-05-13,web,us_east,new
U02318,Nicole Cook,nicole.cook2318@fooddash.com,+13512233151,2023-07-06,android,us_east,returning
U02319,Barbara Allen,barbara.allen2319@fooddash.com,+12375931635,2023-04-12,android,us_west,power
U02320,George Watson,george.watson2320@fooddash.com,+12216662173,2023-07-04,android,us_east,returning
U02321,Catherine Garcia,catherine.garcia2321@fooddash.com,+17312610366,2023-04-01,android,us_west,power
U02322,Jennifer Harris,jennifer.harris2322@fooddash.com,+12569728456,2024-11-18,ios,us_east,casual
U02323,Barbara Ross,barbara.ross2323@fooddash.com,+12277480772,2023-04-30,android,us_east,casual
U02324,Margaret Gonzalez,margaret.gonzalez2324@fooddash.com,+13794667567,2023-07-17,web,us_east,power
U02325,Angela Peterson,angela.peterson2325@fooddash.com,+13878318900,2024-03-20,ios,us_west,returning
U02326,Brenda Chavez,brenda.chavez2326@fooddash.com,+13464537620,2024-02-12,web,us_east,casual
U02327,Joseph Walker,joseph.walker2327@fooddash.com,+15111083198,2024-09-08,android,us_west,new
U02328,Joshua Walker,joshua.walker2328@fooddash.com,+16889868569,2023-04-17,ios,us_east,returning
U02329,Brandon Castillo,brandon.castillo2329@fooddash.com,+13271895909,2023-03-21,android,us_west,power
U02330,Nicole Miller,nicole.miller2330@fooddash.com,+17197178089,2024-03-14,android,us_east,new
U02331,Pamela White,pamela.white2331@fooddash.com,+12168601889,2023-07-18,android,us_east,power
U02332,Alexander Kelly,alexander.kelly2332@fooddash.com,+18388058810,2024-08-18,android,eu,casual
U02333,Raymond Nguyen,raymond.nguyen2333@fooddash.com,+17658653803,2023-03-11,web,us_east,returning
U02334,George Howard,george.howard2334@fooddash.com,+15935164118,2023-04-25,ios,us_east,new
U02335,Nicholas Flores,nicholas.flores2335@fooddash.com,+17834262346,2023-05-17,web,us_east,power
U02336,Mark Nguyen,mark.nguyen2336@fooddash.com,+19993370490,2024-08-25,web,us_west,returning
U02337,Linda Evans,linda.evans2337@fooddash.com,+18371385216,2024-03-09,android,us_east,new
U02338,Rebecca Brown,rebecca.brown2338@fooddash.com,+18578415350,2023-05-16,android,us_east,casual
U02339,Patrick Robinson,patrick.robinson2339@fooddash.com,+17324697653,2023-09-11,android,us_west,returning
U02340,Ashley Gutierrez,ashley.gutierrez2340@fooddash.com,+13411293589,2024-10-11,web,us_east,new
U02341,Brian Evans,brian.evans2341@fooddash.com,+18792976444,2023-04-21,web,us_west,returning
U02342,Patricia Peterson,patricia.peterson2342@fooddash.com,+13507815424,2024-04-03,android,us_west,new
U02343,Raymond Wright,raymond.wright2343@fooddash.com,+12957416175,2024-03-20,ios,us_west,new
U02344,Margaret Johnson,margaret.johnson2344@fooddash.com,+17759085428,2024-09-20,ios,eu,power
U02345,Christopher Foster,christopher.foster2345@fooddash.com,+13949866836,2023-09-01,android,asia,power
U02346,Steven Harris,steven.harris2346@fooddash.com,+19955480306,2023-11-06,android,us_east,power
U02347,Michelle Rogers,michelle.rogers2347@fooddash.com,+14781680518,2024-10-25,ios,asia,returning
U02348,Mark Smith,mark.smith2348@fooddash.com,+12069621787,2023-12-04,android,asia,returning
U02349,Linda Anderson,linda.anderson2349@fooddash.com,+19817495927,2024-01-27,ios,us_east,new
U02350,Brandon Nelson,brandon.nelson2350@fooddash.com,+12261803899,2023-02-21,ios,us_east,returning
U02351,William Nguyen,william.nguyen2351@fooddash.com,+18442227468,2024-10-28,android,us_east,returning
U02352,Daniel Watson,daniel.watson2352@fooddash.com,+17344286648,2024-11-08,android,us_west,returning
U02353,Christopher Miller,christopher.miller2353@fooddash.com,+19477180073,2023-06-21,android,us_east,casual
U02354,Jeffrey Cruz,jeffrey.cruz2354@fooddash.com,+18135722802,2023-10-31,ios,eu,returning
U02355,Sarah Castillo,sarah.castillo2355@fooddash.com,+16127906275,2024-06-05,ios,us_east,new
U02356,Barbara Myers,barbara.myers2356@fooddash.com,+17038954738,2023-10-26,web,asia,returning
U02357,Nicole Rodriguez,nicole.rodriguez2357@fooddash.com,+19875421566,2023-01-18,ios,us_west,returning
U02358,David Harris,david.harris2358@fooddash.com,+14034400178,2023-12-19,ios,asia,casual
U02359,Kenneth Rivera,kenneth.rivera2359@fooddash.com,+19323873072,2023-06-07,ios,asia,new
U02360,Anna Hernandez,anna.hernandez2360@fooddash.com,+16751178532,2023-06-09,web,asia,new
U02361,Susan Hernandez,susan.hernandez2361@fooddash.com,+18173741108,2023-01-01,ios,us_east,returning
